"country","data_source","cohort_from","cohort_to","edu_eurrep","edu_from","edu_to","sex","origin","stat","value"
"Brazil","Census 2010",1929,1929,"Level Unknown","Unknown","Unknown","F","Total","parity_1",2
"Brazil","Census 2010",1929,1929,"Level Unknown","Unknown","Unknown","F","Total","parity_2",1
"Brazil","Census 2010",1929,1929,"Level Unknown","Unknown","Unknown","F","Total","parity_3",3
"Brazil","Census 2010",1929,1929,"Level Unknown","Unknown","Unknown","F","Total","parity_4",1
"Brazil","Census 2010",1929,1929,"Level Unknown","Unknown","Unknown","F","Total","parity_8",2
"Brazil","Census 2010",1929,1929,"Level Unknown","Unknown","Unknown","F","Total","women_total",9
"Brazil","Census 2010",1930,1930,"Level 1","ISCED0","ISCED1","F","Total","children_total",147539
"Brazil","Census 2010",1930,1930,"Level 1","ISCED0","ISCED1","F","Total","parity_0",2861
"Brazil","Census 2010",1930,1930,"Level 1","ISCED0","ISCED1","F","Total","parity_1",1422
"Brazil","Census 2010",1930,1930,"Level 1","ISCED0","ISCED1","F","Total","parity_2",2051
"Brazil","Census 2010",1930,1930,"Level 1","ISCED0","ISCED1","F","Total","parity_3",2196
"Brazil","Census 2010",1930,1930,"Level 1","ISCED0","ISCED1","F","Total","parity_4",2226
"Brazil","Census 2010",1930,1930,"Level 1","ISCED0","ISCED1","F","Total","parity_5",2182
"Brazil","Census 2010",1930,1930,"Level 1","ISCED0","ISCED1","F","Total","parity_6",2142
"Brazil","Census 2010",1930,1930,"Level 1","ISCED0","ISCED1","F","Total","parity_7",1894
"Brazil","Census 2010",1930,1930,"Level 1","ISCED0","ISCED1","F","Total","parity_8",8350
"Brazil","Census 2010",1930,1930,"Level 1","ISCED0","ISCED1","F","Total","women_total",25324
"Brazil","Census 2010",1930,1930,"Level 1","ISCED2C","ISCED2A","F","Total","children_total",5653
"Brazil","Census 2010",1930,1930,"Level 1","ISCED2C","ISCED2A","F","Total","parity_0",239
"Brazil","Census 2010",1930,1930,"Level 1","ISCED2C","ISCED2A","F","Total","parity_1",155
"Brazil","Census 2010",1930,1930,"Level 1","ISCED2C","ISCED2A","F","Total","parity_2",235
"Brazil","Census 2010",1930,1930,"Level 1","ISCED2C","ISCED2A","F","Total","parity_3",225
"Brazil","Census 2010",1930,1930,"Level 1","ISCED2C","ISCED2A","F","Total","parity_4",176
"Brazil","Census 2010",1930,1930,"Level 1","ISCED2C","ISCED2A","F","Total","parity_5",123
"Brazil","Census 2010",1930,1930,"Level 1","ISCED2C","ISCED2A","F","Total","parity_6",93
"Brazil","Census 2010",1930,1930,"Level 1","ISCED2C","ISCED2A","F","Total","parity_7",58
"Brazil","Census 2010",1930,1930,"Level 1","ISCED2C","ISCED2A","F","Total","parity_8",211
"Brazil","Census 2010",1930,1930,"Level 1","ISCED2C","ISCED2A","F","Total","women_total",1515
"Brazil","Census 2010",1930,1930,"Level 2","ISCED3C","ISCED4A","F","Total","children_total",4362
"Brazil","Census 2010",1930,1930,"Level 2","ISCED3C","ISCED4A","F","Total","parity_0",288
"Brazil","Census 2010",1930,1930,"Level 2","ISCED3C","ISCED4A","F","Total","parity_1",153
"Brazil","Census 2010",1930,1930,"Level 2","ISCED3C","ISCED4A","F","Total","parity_2",239
"Brazil","Census 2010",1930,1930,"Level 2","ISCED3C","ISCED4A","F","Total","parity_3",216
"Brazil","Census 2010",1930,1930,"Level 2","ISCED3C","ISCED4A","F","Total","parity_4",160
"Brazil","Census 2010",1930,1930,"Level 2","ISCED3C","ISCED4A","F","Total","parity_5",95
"Brazil","Census 2010",1930,1930,"Level 2","ISCED3C","ISCED4A","F","Total","parity_6",79
"Brazil","Census 2010",1930,1930,"Level 2","ISCED3C","ISCED4A","F","Total","parity_7",47
"Brazil","Census 2010",1930,1930,"Level 2","ISCED3C","ISCED4A","F","Total","parity_8",116
"Brazil","Census 2010",1930,1930,"Level 2","ISCED3C","ISCED4A","F","Total","women_total",1393
"Brazil","Census 2010",1930,1930,"Level 4","ISCED5B","ISCED6","F","Total","children_total",1435
"Brazil","Census 2010",1930,1930,"Level 4","ISCED5B","ISCED6","F","Total","parity_0",191
"Brazil","Census 2010",1930,1930,"Level 4","ISCED5B","ISCED6","F","Total","parity_1",61
"Brazil","Census 2010",1930,1930,"Level 4","ISCED5B","ISCED6","F","Total","parity_2",104
"Brazil","Census 2010",1930,1930,"Level 4","ISCED5B","ISCED6","F","Total","parity_3",88
"Brazil","Census 2010",1930,1930,"Level 4","ISCED5B","ISCED6","F","Total","parity_4",78
"Brazil","Census 2010",1930,1930,"Level 4","ISCED5B","ISCED6","F","Total","parity_5",33
"Brazil","Census 2010",1930,1930,"Level 4","ISCED5B","ISCED6","F","Total","parity_6",27
"Brazil","Census 2010",1930,1930,"Level 4","ISCED5B","ISCED6","F","Total","parity_7",15
"Brazil","Census 2010",1930,1930,"Level 4","ISCED5B","ISCED6","F","Total","parity_8",17
"Brazil","Census 2010",1930,1930,"Level 4","ISCED5B","ISCED6","F","Total","women_total",614
"Brazil","Census 2010",1930,1930,"Level Unknown","Unknown","Unknown","F","Total","children_total",32
"Brazil","Census 2010",1930,1930,"Level Unknown","Unknown","Unknown","F","Total","parity_0",2
"Brazil","Census 2010",1930,1930,"Level Unknown","Unknown","Unknown","F","Total","parity_2",3
"Brazil","Census 2010",1930,1930,"Level Unknown","Unknown","Unknown","F","Total","parity_3",2
"Brazil","Census 2010",1930,1930,"Level Unknown","Unknown","Unknown","F","Total","parity_6",2
"Brazil","Census 2010",1930,1930,"Level Unknown","Unknown","Unknown","F","Total","parity_8",1
"Brazil","Census 2010",1930,1930,"Level Unknown","Unknown","Unknown","F","Total","women_total",10
"Brazil","Census 2010",1931,1931,"Level 1","ISCED0","ISCED1","F","Total","children_total",140657
"Brazil","Census 2010",1931,1931,"Level 1","ISCED0","ISCED1","F","Total","parity_0",2533
"Brazil","Census 2010",1931,1931,"Level 1","ISCED0","ISCED1","F","Total","parity_1",1317
"Brazil","Census 2010",1931,1931,"Level 1","ISCED0","ISCED1","F","Total","parity_2",1931
"Brazil","Census 2010",1931,1931,"Level 1","ISCED0","ISCED1","F","Total","parity_3",2187
"Brazil","Census 2010",1931,1931,"Level 1","ISCED0","ISCED1","F","Total","parity_4",2268
"Brazil","Census 2010",1931,1931,"Level 1","ISCED0","ISCED1","F","Total","parity_5",2164
"Brazil","Census 2010",1931,1931,"Level 1","ISCED0","ISCED1","F","Total","parity_6",2029
"Brazil","Census 2010",1931,1931,"Level 1","ISCED0","ISCED1","F","Total","parity_7",1898
"Brazil","Census 2010",1931,1931,"Level 1","ISCED0","ISCED1","F","Total","parity_8",7832
"Brazil","Census 2010",1931,1931,"Level 1","ISCED0","ISCED1","F","Total","women_total",24159
"Brazil","Census 2010",1931,1931,"Level 1","ISCED2C","ISCED2A","F","Total","children_total",5492
"Brazil","Census 2010",1931,1931,"Level 1","ISCED2C","ISCED2A","F","Total","parity_0",219
"Brazil","Census 2010",1931,1931,"Level 1","ISCED2C","ISCED2A","F","Total","parity_1",151
"Brazil","Census 2010",1931,1931,"Level 1","ISCED2C","ISCED2A","F","Total","parity_2",282
"Brazil","Census 2010",1931,1931,"Level 1","ISCED2C","ISCED2A","F","Total","parity_3",196
"Brazil","Census 2010",1931,1931,"Level 1","ISCED2C","ISCED2A","F","Total","parity_4",172
"Brazil","Census 2010",1931,1931,"Level 1","ISCED2C","ISCED2A","F","Total","parity_5",122
"Brazil","Census 2010",1931,1931,"Level 1","ISCED2C","ISCED2A","F","Total","parity_6",76
"Brazil","Census 2010",1931,1931,"Level 1","ISCED2C","ISCED2A","F","Total","parity_7",66
"Brazil","Census 2010",1931,1931,"Level 1","ISCED2C","ISCED2A","F","Total","parity_8",194
"Brazil","Census 2010",1931,1931,"Level 1","ISCED2C","ISCED2A","F","Total","women_total",1478
"Brazil","Census 2010",1931,1931,"Level 2","ISCED3C","ISCED4A","F","Total","children_total",4687
"Brazil","Census 2010",1931,1931,"Level 2","ISCED3C","ISCED4A","F","Total","parity_0",269
"Brazil","Census 2010",1931,1931,"Level 2","ISCED3C","ISCED4A","F","Total","parity_1",147
"Brazil","Census 2010",1931,1931,"Level 2","ISCED3C","ISCED4A","F","Total","parity_2",290
"Brazil","Census 2010",1931,1931,"Level 2","ISCED3C","ISCED4A","F","Total","parity_3",236
"Brazil","Census 2010",1931,1931,"Level 2","ISCED3C","ISCED4A","F","Total","parity_4",171
"Brazil","Census 2010",1931,1931,"Level 2","ISCED3C","ISCED4A","F","Total","parity_5",108
"Brazil","Census 2010",1931,1931,"Level 2","ISCED3C","ISCED4A","F","Total","parity_6",66
"Brazil","Census 2010",1931,1931,"Level 2","ISCED3C","ISCED4A","F","Total","parity_7",51
"Brazil","Census 2010",1931,1931,"Level 2","ISCED3C","ISCED4A","F","Total","parity_8",124
"Brazil","Census 2010",1931,1931,"Level 2","ISCED3C","ISCED4A","F","Total","women_total",1462
"Brazil","Census 2010",1931,1931,"Level 4","ISCED5B","ISCED6","F","Total","children_total",1582
"Brazil","Census 2010",1931,1931,"Level 4","ISCED5B","ISCED6","F","Total","parity_0",220
"Brazil","Census 2010",1931,1931,"Level 4","ISCED5B","ISCED6","F","Total","parity_1",81
"Brazil","Census 2010",1931,1931,"Level 4","ISCED5B","ISCED6","F","Total","parity_2",111
"Brazil","Census 2010",1931,1931,"Level 4","ISCED5B","ISCED6","F","Total","parity_3",119
"Brazil","Census 2010",1931,1931,"Level 4","ISCED5B","ISCED6","F","Total","parity_4",71
"Brazil","Census 2010",1931,1931,"Level 4","ISCED5B","ISCED6","F","Total","parity_5",42
"Brazil","Census 2010",1931,1931,"Level 4","ISCED5B","ISCED6","F","Total","parity_6",26
"Brazil","Census 2010",1931,1931,"Level 4","ISCED5B","ISCED6","F","Total","parity_7",12
"Brazil","Census 2010",1931,1931,"Level 4","ISCED5B","ISCED6","F","Total","parity_8",21
"Brazil","Census 2010",1931,1931,"Level 4","ISCED5B","ISCED6","F","Total","women_total",703
"Brazil","Census 2010",1931,1931,"Level Unknown","Unknown","Unknown","F","Total","children_total",69
"Brazil","Census 2010",1931,1931,"Level Unknown","Unknown","Unknown","F","Total","parity_0",7
"Brazil","Census 2010",1931,1931,"Level Unknown","Unknown","Unknown","F","Total","parity_1",2
"Brazil","Census 2010",1931,1931,"Level Unknown","Unknown","Unknown","F","Total","parity_3",3
"Brazil","Census 2010",1931,1931,"Level Unknown","Unknown","Unknown","F","Total","parity_4",3
"Brazil","Census 2010",1931,1931,"Level Unknown","Unknown","Unknown","F","Total","parity_5",1
"Brazil","Census 2010",1931,1931,"Level Unknown","Unknown","Unknown","F","Total","parity_7",1
"Brazil","Census 2010",1931,1931,"Level Unknown","Unknown","Unknown","F","Total","parity_8",3
"Brazil","Census 2010",1931,1931,"Level Unknown","Unknown","Unknown","F","Total","women_total",20
"Brazil","Census 2010",1932,1932,"Level 1","ISCED0","ISCED1","F","Total","children_total",156562
"Brazil","Census 2010",1932,1932,"Level 1","ISCED0","ISCED1","F","Total","parity_0",2796
"Brazil","Census 2010",1932,1932,"Level 1","ISCED0","ISCED1","F","Total","parity_1",1473
"Brazil","Census 2010",1932,1932,"Level 1","ISCED0","ISCED1","F","Total","parity_2",2082
"Brazil","Census 2010",1932,1932,"Level 1","ISCED0","ISCED1","F","Total","parity_3",2379
"Brazil","Census 2010",1932,1932,"Level 1","ISCED0","ISCED1","F","Total","parity_4",2320
"Brazil","Census 2010",1932,1932,"Level 1","ISCED0","ISCED1","F","Total","parity_5",2334
"Brazil","Census 2010",1932,1932,"Level 1","ISCED0","ISCED1","F","Total","parity_6",2186
"Brazil","Census 2010",1932,1932,"Level 1","ISCED0","ISCED1","F","Total","parity_7",2085
"Brazil","Census 2010",1932,1932,"Level 1","ISCED0","ISCED1","F","Total","parity_8",8950
"Brazil","Census 2010",1932,1932,"Level 1","ISCED0","ISCED1","F","Total","women_total",26605
"Brazil","Census 2010",1932,1932,"Level 1","ISCED2C","ISCED2A","F","Total","children_total",6340
"Brazil","Census 2010",1932,1932,"Level 1","ISCED2C","ISCED2A","F","Total","parity_0",244
"Brazil","Census 2010",1932,1932,"Level 1","ISCED2C","ISCED2A","F","Total","parity_1",152
"Brazil","Census 2010",1932,1932,"Level 1","ISCED2C","ISCED2A","F","Total","parity_2",264
"Brazil","Census 2010",1932,1932,"Level 1","ISCED2C","ISCED2A","F","Total","parity_3",273
"Brazil","Census 2010",1932,1932,"Level 1","ISCED2C","ISCED2A","F","Total","parity_4",197
"Brazil","Census 2010",1932,1932,"Level 1","ISCED2C","ISCED2A","F","Total","parity_5",155
"Brazil","Census 2010",1932,1932,"Level 1","ISCED2C","ISCED2A","F","Total","parity_6",83
"Brazil","Census 2010",1932,1932,"Level 1","ISCED2C","ISCED2A","F","Total","parity_7",93
"Brazil","Census 2010",1932,1932,"Level 1","ISCED2C","ISCED2A","F","Total","parity_8",211
"Brazil","Census 2010",1932,1932,"Level 1","ISCED2C","ISCED2A","F","Total","women_total",1672
"Brazil","Census 2010",1932,1932,"Level 2","ISCED3C","ISCED4A","F","Total","children_total",4924
"Brazil","Census 2010",1932,1932,"Level 2","ISCED3C","ISCED4A","F","Total","parity_0",298
"Brazil","Census 2010",1932,1932,"Level 2","ISCED3C","ISCED4A","F","Total","parity_1",157
"Brazil","Census 2010",1932,1932,"Level 2","ISCED3C","ISCED4A","F","Total","parity_2",311
"Brazil","Census 2010",1932,1932,"Level 2","ISCED3C","ISCED4A","F","Total","parity_3",224
"Brazil","Census 2010",1932,1932,"Level 2","ISCED3C","ISCED4A","F","Total","parity_4",194
"Brazil","Census 2010",1932,1932,"Level 2","ISCED3C","ISCED4A","F","Total","parity_5",120
"Brazil","Census 2010",1932,1932,"Level 2","ISCED3C","ISCED4A","F","Total","parity_6",82
"Brazil","Census 2010",1932,1932,"Level 2","ISCED3C","ISCED4A","F","Total","parity_7",58
"Brazil","Census 2010",1932,1932,"Level 2","ISCED3C","ISCED4A","F","Total","parity_8",120
"Brazil","Census 2010",1932,1932,"Level 2","ISCED3C","ISCED4A","F","Total","women_total",1564
"Brazil","Census 2010",1932,1932,"Level 4","ISCED5B","ISCED6","F","Total","children_total",1753
"Brazil","Census 2010",1932,1932,"Level 4","ISCED5B","ISCED6","F","Total","parity_0",202
"Brazil","Census 2010",1932,1932,"Level 4","ISCED5B","ISCED6","F","Total","parity_1",74
"Brazil","Census 2010",1932,1932,"Level 4","ISCED5B","ISCED6","F","Total","parity_2",158
"Brazil","Census 2010",1932,1932,"Level 4","ISCED5B","ISCED6","F","Total","parity_3",133
"Brazil","Census 2010",1932,1932,"Level 4","ISCED5B","ISCED6","F","Total","parity_4",86
"Brazil","Census 2010",1932,1932,"Level 4","ISCED5B","ISCED6","F","Total","parity_5",45
"Brazil","Census 2010",1932,1932,"Level 4","ISCED5B","ISCED6","F","Total","parity_6",25
"Brazil","Census 2010",1932,1932,"Level 4","ISCED5B","ISCED6","F","Total","parity_7",10
"Brazil","Census 2010",1932,1932,"Level 4","ISCED5B","ISCED6","F","Total","parity_8",17
"Brazil","Census 2010",1932,1932,"Level 4","ISCED5B","ISCED6","F","Total","women_total",750
"Brazil","Census 2010",1932,1932,"Level Unknown","Unknown","Unknown","F","Total","children_total",34
"Brazil","Census 2010",1932,1932,"Level Unknown","Unknown","Unknown","F","Total","parity_0",4
"Brazil","Census 2010",1932,1932,"Level Unknown","Unknown","Unknown","F","Total","parity_1",3
"Brazil","Census 2010",1932,1932,"Level Unknown","Unknown","Unknown","F","Total","parity_2",1
"Brazil","Census 2010",1932,1932,"Level Unknown","Unknown","Unknown","F","Total","parity_3",5
"Brazil","Census 2010",1932,1932,"Level Unknown","Unknown","Unknown","F","Total","parity_4",1
"Brazil","Census 2010",1932,1932,"Level Unknown","Unknown","Unknown","F","Total","parity_8",1
"Brazil","Census 2010",1932,1932,"Level Unknown","Unknown","Unknown","F","Total","women_total",15
"Brazil","Census 2010",1933,1933,"Level 1","ISCED0","ISCED1","F","Total","children_total",160881
"Brazil","Census 2010",1933,1933,"Level 1","ISCED0","ISCED1","F","Total","parity_0",2691
"Brazil","Census 2010",1933,1933,"Level 1","ISCED0","ISCED1","F","Total","parity_1",1582
"Brazil","Census 2010",1933,1933,"Level 1","ISCED0","ISCED1","F","Total","parity_2",2257
"Brazil","Census 2010",1933,1933,"Level 1","ISCED0","ISCED1","F","Total","parity_3",2533
"Brazil","Census 2010",1933,1933,"Level 1","ISCED0","ISCED1","F","Total","parity_4",2603
"Brazil","Census 2010",1933,1933,"Level 1","ISCED0","ISCED1","F","Total","parity_5",2441
"Brazil","Census 2010",1933,1933,"Level 1","ISCED0","ISCED1","F","Total","parity_6",2362
"Brazil","Census 2010",1933,1933,"Level 1","ISCED0","ISCED1","F","Total","parity_7",2180
"Brazil","Census 2010",1933,1933,"Level 1","ISCED0","ISCED1","F","Total","parity_8",8961
"Brazil","Census 2010",1933,1933,"Level 1","ISCED0","ISCED1","F","Total","women_total",27610
"Brazil","Census 2010",1933,1933,"Level 1","ISCED2C","ISCED2A","F","Total","children_total",6472
"Brazil","Census 2010",1933,1933,"Level 1","ISCED2C","ISCED2A","F","Total","parity_0",232
"Brazil","Census 2010",1933,1933,"Level 1","ISCED2C","ISCED2A","F","Total","parity_1",169
"Brazil","Census 2010",1933,1933,"Level 1","ISCED2C","ISCED2A","F","Total","parity_2",300
"Brazil","Census 2010",1933,1933,"Level 1","ISCED2C","ISCED2A","F","Total","parity_3",275
"Brazil","Census 2010",1933,1933,"Level 1","ISCED2C","ISCED2A","F","Total","parity_4",189
"Brazil","Census 2010",1933,1933,"Level 1","ISCED2C","ISCED2A","F","Total","parity_5",155
"Brazil","Census 2010",1933,1933,"Level 1","ISCED2C","ISCED2A","F","Total","parity_6",118
"Brazil","Census 2010",1933,1933,"Level 1","ISCED2C","ISCED2A","F","Total","parity_7",78
"Brazil","Census 2010",1933,1933,"Level 1","ISCED2C","ISCED2A","F","Total","parity_8",207
"Brazil","Census 2010",1933,1933,"Level 1","ISCED2C","ISCED2A","F","Total","women_total",1723
"Brazil","Census 2010",1933,1933,"Level 2","ISCED3C","ISCED4A","F","Total","children_total",5079
"Brazil","Census 2010",1933,1933,"Level 2","ISCED3C","ISCED4A","F","Total","parity_0",276
"Brazil","Census 2010",1933,1933,"Level 2","ISCED3C","ISCED4A","F","Total","parity_1",195
"Brazil","Census 2010",1933,1933,"Level 2","ISCED3C","ISCED4A","F","Total","parity_2",313
"Brazil","Census 2010",1933,1933,"Level 2","ISCED3C","ISCED4A","F","Total","parity_3",263
"Brazil","Census 2010",1933,1933,"Level 2","ISCED3C","ISCED4A","F","Total","parity_4",169
"Brazil","Census 2010",1933,1933,"Level 2","ISCED3C","ISCED4A","F","Total","parity_5",128
"Brazil","Census 2010",1933,1933,"Level 2","ISCED3C","ISCED4A","F","Total","parity_6",76
"Brazil","Census 2010",1933,1933,"Level 2","ISCED3C","ISCED4A","F","Total","parity_7",64
"Brazil","Census 2010",1933,1933,"Level 2","ISCED3C","ISCED4A","F","Total","parity_8",123
"Brazil","Census 2010",1933,1933,"Level 2","ISCED3C","ISCED4A","F","Total","women_total",1607
"Brazil","Census 2010",1933,1933,"Level 4","ISCED5B","ISCED6","F","Total","children_total",1812
"Brazil","Census 2010",1933,1933,"Level 4","ISCED5B","ISCED6","F","Total","parity_0",246
"Brazil","Census 2010",1933,1933,"Level 4","ISCED5B","ISCED6","F","Total","parity_1",78
"Brazil","Census 2010",1933,1933,"Level 4","ISCED5B","ISCED6","F","Total","parity_2",177
"Brazil","Census 2010",1933,1933,"Level 4","ISCED5B","ISCED6","F","Total","parity_3",147
"Brazil","Census 2010",1933,1933,"Level 4","ISCED5B","ISCED6","F","Total","parity_4",89
"Brazil","Census 2010",1933,1933,"Level 4","ISCED5B","ISCED6","F","Total","parity_5",40
"Brazil","Census 2010",1933,1933,"Level 4","ISCED5B","ISCED6","F","Total","parity_6",26
"Brazil","Census 2010",1933,1933,"Level 4","ISCED5B","ISCED6","F","Total","parity_7",12
"Brazil","Census 2010",1933,1933,"Level 4","ISCED5B","ISCED6","F","Total","parity_8",14
"Brazil","Census 2010",1933,1933,"Level 4","ISCED5B","ISCED6","F","Total","women_total",829
"Brazil","Census 2010",1933,1933,"Level Unknown","Unknown","Unknown","F","Total","children_total",28
"Brazil","Census 2010",1933,1933,"Level Unknown","Unknown","Unknown","F","Total","parity_4",5
"Brazil","Census 2010",1933,1933,"Level Unknown","Unknown","Unknown","F","Total","parity_8",1
"Brazil","Census 2010",1933,1933,"Level Unknown","Unknown","Unknown","F","Total","women_total",6
"Brazil","Census 2010",1934,1934,"Level 1","ISCED0","ISCED1","F","Total","children_total",163607
"Brazil","Census 2010",1934,1934,"Level 1","ISCED0","ISCED1","F","Total","parity_0",2806
"Brazil","Census 2010",1934,1934,"Level 1","ISCED0","ISCED1","F","Total","parity_1",1627
"Brazil","Census 2010",1934,1934,"Level 1","ISCED0","ISCED1","F","Total","parity_2",2356
"Brazil","Census 2010",1934,1934,"Level 1","ISCED0","ISCED1","F","Total","parity_3",2741
"Brazil","Census 2010",1934,1934,"Level 1","ISCED0","ISCED1","F","Total","parity_4",2623
"Brazil","Census 2010",1934,1934,"Level 1","ISCED0","ISCED1","F","Total","parity_5",2507
"Brazil","Census 2010",1934,1934,"Level 1","ISCED0","ISCED1","F","Total","parity_6",2407
"Brazil","Census 2010",1934,1934,"Level 1","ISCED0","ISCED1","F","Total","parity_7",2212
"Brazil","Census 2010",1934,1934,"Level 1","ISCED0","ISCED1","F","Total","parity_8",9072
"Brazil","Census 2010",1934,1934,"Level 1","ISCED0","ISCED1","F","Total","women_total",28351
"Brazil","Census 2010",1934,1934,"Level 1","ISCED2C","ISCED2A","F","Total","children_total",7007
"Brazil","Census 2010",1934,1934,"Level 1","ISCED2C","ISCED2A","F","Total","parity_0",269
"Brazil","Census 2010",1934,1934,"Level 1","ISCED2C","ISCED2A","F","Total","parity_1",194
"Brazil","Census 2010",1934,1934,"Level 1","ISCED2C","ISCED2A","F","Total","parity_2",318
"Brazil","Census 2010",1934,1934,"Level 1","ISCED2C","ISCED2A","F","Total","parity_3",283
"Brazil","Census 2010",1934,1934,"Level 1","ISCED2C","ISCED2A","F","Total","parity_4",231
"Brazil","Census 2010",1934,1934,"Level 1","ISCED2C","ISCED2A","F","Total","parity_5",166
"Brazil","Census 2010",1934,1934,"Level 1","ISCED2C","ISCED2A","F","Total","parity_6",117
"Brazil","Census 2010",1934,1934,"Level 1","ISCED2C","ISCED2A","F","Total","parity_7",74
"Brazil","Census 2010",1934,1934,"Level 1","ISCED2C","ISCED2A","F","Total","parity_8",234
"Brazil","Census 2010",1934,1934,"Level 1","ISCED2C","ISCED2A","F","Total","women_total",1886
"Brazil","Census 2010",1934,1934,"Level 2","ISCED3C","ISCED4A","F","Total","children_total",5697
"Brazil","Census 2010",1934,1934,"Level 2","ISCED3C","ISCED4A","F","Total","parity_0",309
"Brazil","Census 2010",1934,1934,"Level 2","ISCED3C","ISCED4A","F","Total","parity_1",193
"Brazil","Census 2010",1934,1934,"Level 2","ISCED3C","ISCED4A","F","Total","parity_2",344
"Brazil","Census 2010",1934,1934,"Level 2","ISCED3C","ISCED4A","F","Total","parity_3",300
"Brazil","Census 2010",1934,1934,"Level 2","ISCED3C","ISCED4A","F","Total","parity_4",219
"Brazil","Census 2010",1934,1934,"Level 2","ISCED3C","ISCED4A","F","Total","parity_5",133
"Brazil","Census 2010",1934,1934,"Level 2","ISCED3C","ISCED4A","F","Total","parity_6",83
"Brazil","Census 2010",1934,1934,"Level 2","ISCED3C","ISCED4A","F","Total","parity_7",71
"Brazil","Census 2010",1934,1934,"Level 2","ISCED3C","ISCED4A","F","Total","parity_8",139
"Brazil","Census 2010",1934,1934,"Level 2","ISCED3C","ISCED4A","F","Total","women_total",1791
"Brazil","Census 2010",1934,1934,"Level 4","ISCED5B","ISCED6","F","Total","children_total",2208
"Brazil","Census 2010",1934,1934,"Level 4","ISCED5B","ISCED6","F","Total","parity_0",239
"Brazil","Census 2010",1934,1934,"Level 4","ISCED5B","ISCED6","F","Total","parity_1",96
"Brazil","Census 2010",1934,1934,"Level 4","ISCED5B","ISCED6","F","Total","parity_2",201
"Brazil","Census 2010",1934,1934,"Level 4","ISCED5B","ISCED6","F","Total","parity_3",174
"Brazil","Census 2010",1934,1934,"Level 4","ISCED5B","ISCED6","F","Total","parity_4",104
"Brazil","Census 2010",1934,1934,"Level 4","ISCED5B","ISCED6","F","Total","parity_5",50
"Brazil","Census 2010",1934,1934,"Level 4","ISCED5B","ISCED6","F","Total","parity_6",37
"Brazil","Census 2010",1934,1934,"Level 4","ISCED5B","ISCED6","F","Total","parity_7",20
"Brazil","Census 2010",1934,1934,"Level 4","ISCED5B","ISCED6","F","Total","parity_8",17
"Brazil","Census 2010",1934,1934,"Level 4","ISCED5B","ISCED6","F","Total","women_total",938
"Brazil","Census 2010",1934,1934,"Level Unknown","Unknown","Unknown","F","Total","children_total",24
"Brazil","Census 2010",1934,1934,"Level Unknown","Unknown","Unknown","F","Total","parity_0",4
"Brazil","Census 2010",1934,1934,"Level Unknown","Unknown","Unknown","F","Total","parity_1",4
"Brazil","Census 2010",1934,1934,"Level Unknown","Unknown","Unknown","F","Total","parity_2",5
"Brazil","Census 2010",1934,1934,"Level Unknown","Unknown","Unknown","F","Total","parity_4",1
"Brazil","Census 2010",1934,1934,"Level Unknown","Unknown","Unknown","F","Total","parity_6",1
"Brazil","Census 2010",1934,1934,"Level Unknown","Unknown","Unknown","F","Total","women_total",15
"Brazil","Census 2010",1935,1935,"Level 1","ISCED0","ISCED1","F","Total","children_total",186913
"Brazil","Census 2010",1935,1935,"Level 1","ISCED0","ISCED1","F","Total","parity_0",3314
"Brazil","Census 2010",1935,1935,"Level 1","ISCED0","ISCED1","F","Total","parity_1",1831
"Brazil","Census 2010",1935,1935,"Level 1","ISCED0","ISCED1","F","Total","parity_2",2724
"Brazil","Census 2010",1935,1935,"Level 1","ISCED0","ISCED1","F","Total","parity_3",3089
"Brazil","Census 2010",1935,1935,"Level 1","ISCED0","ISCED1","F","Total","parity_4",3010
"Brazil","Census 2010",1935,1935,"Level 1","ISCED0","ISCED1","F","Total","parity_5",2867
"Brazil","Census 2010",1935,1935,"Level 1","ISCED0","ISCED1","F","Total","parity_6",2870
"Brazil","Census 2010",1935,1935,"Level 1","ISCED0","ISCED1","F","Total","parity_7",2574
"Brazil","Census 2010",1935,1935,"Level 1","ISCED0","ISCED1","F","Total","parity_8",10317
"Brazil","Census 2010",1935,1935,"Level 1","ISCED0","ISCED1","F","Total","women_total",32596
"Brazil","Census 2010",1935,1935,"Level 1","ISCED2C","ISCED2A","F","Total","children_total",8348
"Brazil","Census 2010",1935,1935,"Level 1","ISCED2C","ISCED2A","F","Total","parity_0",306
"Brazil","Census 2010",1935,1935,"Level 1","ISCED2C","ISCED2A","F","Total","parity_1",210
"Brazil","Census 2010",1935,1935,"Level 1","ISCED2C","ISCED2A","F","Total","parity_2",388
"Brazil","Census 2010",1935,1935,"Level 1","ISCED2C","ISCED2A","F","Total","parity_3",339
"Brazil","Census 2010",1935,1935,"Level 1","ISCED2C","ISCED2A","F","Total","parity_4",273
"Brazil","Census 2010",1935,1935,"Level 1","ISCED2C","ISCED2A","F","Total","parity_5",198
"Brazil","Census 2010",1935,1935,"Level 1","ISCED2C","ISCED2A","F","Total","parity_6",149
"Brazil","Census 2010",1935,1935,"Level 1","ISCED2C","ISCED2A","F","Total","parity_7",97
"Brazil","Census 2010",1935,1935,"Level 1","ISCED2C","ISCED2A","F","Total","parity_8",269
"Brazil","Census 2010",1935,1935,"Level 1","ISCED2C","ISCED2A","F","Total","women_total",2229
