LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2000,640.5627262,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2001,637.46509,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2002,716.3840452,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2003,700.3907208,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2004,741.2013964,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2005,781.7430692,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2006,820.7383056,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2007,826.4163548,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2008,806.2794704,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2009,829.9535388,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2010,947.7311288,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2011,1011.634475,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2012,1049.383296,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2013,1061.304547,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2014,1095.269757,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2015,1143.175149,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2016,1227.71005,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2017,1210.445172,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2018,1242.21203,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2019,1276.31035,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2020,1276.349279,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2021,1296.662967,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2022,1314.837288,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2023,1329.609614,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2024,1346.031654,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2025,1361.95168,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2026,1377.203387,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2027,1392.982504,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2028,1409.260225,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,1990,0.0001,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,1991,3928.558198,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,1992,4479.748078,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,1993,5722.121964,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,1994,6566.19999,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,1995,8380.380105,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,1996,8416.131112,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,1997,9676.611855,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,1998,10756.47831,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,1999,11270.59251,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2000,12245.52055,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2001,11942.09434,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2002,12060.98173,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2003,12609.69785,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2004,12451.44126,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2005,13394.94679,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2006,13832.56083,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2007,14923.56788,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2008,15922.10362,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2009,16444.37577,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2010,16755.15598,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2011,17088.37907,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2012,18119.70792,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2013,18404.73975,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2014,17521.79725,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2015,17260.98597,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2016,18493.65476,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2017,18270.13514,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2018,18580.37348,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2019,19581.84988,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2020,19810.03028,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2021,20022.90496,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2022,20251.53994,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2023,20473.05802,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2024,20695.6768,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2025,20917.8472,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2026,21135.02252,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2027,21354.14017,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2028,21576.18672,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,1990,395.2400902,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,1991,436.9350976,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,1992,566.4551171,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,1993,628.9101342,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,1994,635.8131493,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,1995,658.5200585,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,1996,682.0201195,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,1997,727.6630639,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,1998,747.5080956,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,1999,754.9391259,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2000,830.1451195,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2001,886.9770897,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2002,944.1721581,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2003,1106.663064,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2004,1170.988137,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2005,1235.140115,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2006,1356.264138,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2007,1504.56907,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2008,1567.052102,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2009,1614.568093,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2010,1680.828957,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2011,1830.634133,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2012,1896.449197,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2013,1961.300027,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2014,1986.68113,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2015,2014.383279,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2016,2070.320168,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2017,2128.212991,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2018,2144.285012,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2019,2159.314231,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2020,2201.368221,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2021,2243.856307,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2022,2286.690468,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2023,2326.691551,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2024,2366.471459,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2025,2404.181574,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2026,2442.815711,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2027,2479.963045,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2028,2515.742289,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,1990,385.6050805,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,1991,471.4400719,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,1992,556.1830834,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,1993,640.7060937,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,1994,680.8931054,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,1995,705.1041039,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,1996,713.698098,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,1997,723.3581322,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,1998,734.7731103,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,1999,757.7580956,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2000,739.3871239,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2001,779.6221093,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2002,849.6860741,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2003,870.3620995,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2004,933.0170678,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2005,976.677102,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2006,1039.762185,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2007,1102.734109,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2008,1147.697121,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2009,1180.914163,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2010,1280.684182,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2011,1325.935037,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2012,1388.617043,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2013,1472.178079,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2014,1590.547219,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2015,1649.935159,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2016,1778.44407,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2017,1743.714089,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2018,1773.295144,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2019,1807.206408,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2020,1843.256657,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2021,1881.034806,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2022,1919.550654,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2023,1958.211966,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2024,1997.362839,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2025,2036.74809,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2026,2077.828375,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2027,2119.069658,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2028,2161.203621,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,1990,105.1320962,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,1991,109.5551079,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,1992,116.8041009,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,1993,152.5087975,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,1994,136.8848961,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,1995,154.4706963,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,1996,151.6505974,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,1997,148.498803,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,1998,141.3071068,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,1999,146.3001031,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2000,155.1520928,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2001,142.0141076,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2002,144.009652,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2003,151.3710869,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2004,154.3960961,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2005,168.0029534,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2006,147.5750969,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2007,157.6371087,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2008,138.4590996,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2009,131.0351647,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2010,155.6550988,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2011,172.5870904,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2012,182.2143792,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2013,184.9954918,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2014,197.7982873,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2015,200.9877404,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2016,172.9686364,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2017,166.6576317,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2018,147.0216302,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2019,148.0424514,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2020,149.640336,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2021,151.5908266,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2022,152.8174882,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2023,153.8974761,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2024,154.8922747,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2025,155.7824915,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2026,156.598638,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2027,157.3311847,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2028,157.9837204,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,1990,27387.88688,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,1991,32915.22878,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,1992,36356.04405,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,1993,39209.39097,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,1994,42009.13361,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,1995,45531.2705,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,1996,46260.25621,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,1997,49434.3748,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,1998,51308.86743,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,1999,54268.25351,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2000,67423.97789,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2001,70186.31948,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2002,73559.76516,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2003,75381.46468,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2004,77622.86773,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2005,80387.74507,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2006,83273.22032,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2007,88244.18125,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2008,93556.22977,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2009,94474.39672,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2010,100493.6001,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2011,104751.8319,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2012,107302.1405,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2013,109597.9757,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2014,112044.0777,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2015,115544.0265,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2016,118998.5889,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2017,120288.1127,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2018,122172.8747,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2019,124637.1128,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2020,126086.2216,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2021,127833.9916,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2022,129475.4488,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2023,131197.1907,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2024,132960.8607,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2025,134761.8336,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2026,136536.0387,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2027,138355.8664,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2028,140252.5697,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,1990,0.0001,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,1991,686.147428,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,1992,656.4266225,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,1993,663.140945,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,1994,652.496224,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,1995,656.122633,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,1996,713.345151,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,1997,761.7536663,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,1998,710.6942146,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,1999,754.0703707,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2000,719.3778457,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2001,674.7105553,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2002,700.181406,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2003,727.7153944,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2004,815.5971833,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2005,783.7826375,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2006,792.608861,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2007,722.100606,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2008,711.3598358,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2009,728.7715632,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2010,801.044672,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2011,749.7841649,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2012,734.0557677,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2013,788.8133868,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2014,761.3927031,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2015,701.5286259,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2016,670.5447167,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2017,653.7053215,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2018,669.2283215,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2019,656.107986,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2020,607.4689371,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2021,610.89829,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2022,666.8766317,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2023,694.2464919,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2024,695.3258323,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2025,696.0478831,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2026,697.0875903,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2027,698.9662855,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2028,691.8652145,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,1990,44.72894,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,1991,59.1194,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,1992,64.4951,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,1993,66.5816,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,1994,70.4451,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,1995,44.175755,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,1996,43.860576,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,1997,54.704233,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,1998,57.993377,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,1999,66.793762,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2000,80.292483,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2001,86.1936,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2002,87.904104,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2003,118.7749696,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2004,103.2570178,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2005,86.04109722,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2006,83.70230039,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2007,86.35253873,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2008,85.73138243,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2009,77.26124435,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2010,72.86533352,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2011,70.45013841,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2012,65.89928555,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2013,74.95501213,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2014,74.99494709,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2015,76.71343663,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2016,73.69711609,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2017,75.11167988,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2018,77.2465691,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2019,77.87370044,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2020,79.11594363,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2021,80.0818983,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2022,80.99104965,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2023,81.61214951,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2024,82.36179971,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2025,83.29094998,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2026,84.06726669,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2027,84.8195309,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2028,85.63324368,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,1990,121.6530999,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,1991,121.1911095,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,1992,131.4650963,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,1993,144.0870904,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,1994,156.6610955,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,1995,171.0481042,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,1996,182.8290948,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,1997,198.2321099,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,1998,221.1791161,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,1999,238.122094,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2000,246.9970788,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2001,269.9881371,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2002,268.6070946,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2003,288.0350731,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2004,273.4431237,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2005,286.7201012,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2006,340.052102,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2007,354.2721032,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2008,387.5571068,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2009,371.4170922,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2010,385.4641198,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2011,409.9900597,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2012,435.0641259,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2013,440.7281273,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2014,406.9040917,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2015,401.2921227,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2016,419.3270958,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2017,449.2680443,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2018,443.2251366,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2019,452.9221167,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2020,464.8690771,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2021,473.0681633,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2022,482.2052252,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2023,492.8736143,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2024,503.8846045,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2025,515.0814559,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2026,526.8742806,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2027,538.4436767,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2028,550.0299041,
PRY,MEATCONSUMP,SHEEP,THND_TONNE,A,1990,3.421100004,
PRY,MEATCONSUMP,SHEEP,THND_TONNE,A,1991,3.333099945,
PRY,MEATCONSUMP,SHEEP,THND_TONNE,A,1992,3.238099916,
PRY,MEATCONSUMP,SHEEP,THND_TONNE,A,1993,3.273100002,
PRY,MEATCONSUMP,SHEEP,THND_TONNE,A,1994,3.310100181,
PRY,MEATCONSUMP,SHEEP,THND_TONNE,A,1995,3.139100177,
PRY,MEATCONSUMP,SHEEP,THND_TONNE,A,1996,3.132099969,
PRY,MEATCONSUMP,SHEEP,THND_TONNE,A,1997,3.18210016,
PRY,MEATCONSUMP,SHEEP,THND_TONNE,A,1998,3.388100011,
PRY,MEATCONSUMP,SHEEP,THND_TONNE,A,1999,3.438100202,
PRY,MEATCONSUMP,SHEEP,THND_TONNE,A,2000,3.264100177,
