United States, Period fertility rates by calendar year, age and birth cohort (Lexis triangles)
Last modified: 17/04/2019
Year   Age   Cohort      ASFR
1976   45     1931    0.00074
1976   45     1930    0.00060
1976   46     1930    0.00040
1976   46     1929    0.00030
1976   47     1929    0.00015
1976   47     1928    0.00011
1976   48     1928    0.00006
1976   48     1927    0.00005
1976   49     1927    0.00003
1976   49     1926    0.00001
1976   50     1926    0.00000
1976   50     1925    0.00000
1976   51     1925    0.00000
1976   51     1924    0.00000
1976   52     1924    0.00000
1976   52     1923    0.00000
1976   53     1923    0.00000
1976   53     1922    0.00000
1976   54     1922    0.00000
1976   54     1921    0.00000
1976   55+       .    0.00000
1977   12-       .    0.00015
1977   13     1964    0.00066
1977   13     1963    0.00120
1977   14     1963    0.00349
1977   14     1962    0.00555
1977   15     1962    0.01235
1977   15     1961    0.01723
1977   16     1961    0.02947
1977   16     1960    0.03650
1977   17     1960    0.05024
1977   17     1959    0.05715
1977   18     1959    0.07013
1977   18     1958    0.07600
1977   19     1958    0.08611
1977   19     1957    0.09048
1977   20     1957    0.09766
1977   20     1956    0.10112
1977   21     1956    0.10835
1977   21     1955    0.11107
1977   22     1955    0.11466
1977   22     1954    0.11648
1977   23     1954    0.12045
1977   23     1953    0.12134
1977   24     1953    0.12070
1977   24     1952    0.12094
1977   25     1952    0.12236
1977   25     1951    0.12238
1977   26     1951    0.12164
1977   26     1950    0.11988
1977   27     1950    0.11322
1977   27     1949    0.11099
1977   28     1949    0.10876
1977   28     1948    0.10506
1977   29     1948    0.09385
1977   29     1947    0.08899
1977   30     1947    0.07964
1977   30     1946    0.07565
1977   31     1946    0.06902
1977   31     1945    0.06491
1977   32     1945    0.05580
1977   32     1944    0.05216
1977   33     1944    0.04623
1977   33     1943    0.04290
1977   34     1943    0.03584
1977   34     1942    0.03332
1977   35     1942    0.02954
1977   35     1941    0.02756
1977   36     1941    0.02366
1977   36     1940    0.02192
1977   37     1940    0.01867
1977   37     1939    0.01733
1977   38     1939    0.01513
1977   38     1938    0.01380
1977   39     1938    0.01098
1977   39     1937    0.00992
1977   40     1937    0.00818
1977   40     1936    0.00736
1977   41     1936    0.00587
1977   41     1935    0.00523
1977   42     1935    0.00413
1977   42     1934    0.00359
1977   43     1934    0.00262
1977   43     1933    0.00217
1977   44     1933    0.00140
1977   44     1932    0.00113
1977   45     1932    0.00074
1977   45     1931    0.00059
1977   46     1931    0.00036
1977   46     1930    0.00027
1977   47     1930    0.00013
1977   47     1929    0.00010
1977   48     1929    0.00006
1977   48     1928    0.00005
1977   49     1928    0.00003
1977   49     1927    0.00001
1977   50     1927    0.00000
1977   50     1926    0.00000
1977   51     1926    0.00000
1977   51     1925    0.00000
1977   52     1925    0.00000
1977   52     1924    0.00000
1977   53     1924    0.00000
1977   53     1923    0.00000
1977   54     1923    0.00000
1977   54     1922    0.00000
1977   55+       .    0.00000
1978   12-       .    0.00015
1978   13     1965    0.00063
1978   13     1964    0.00113
1978   14     1964    0.00336
1978   14     1963    0.00536
1978   15     1963    0.01170
1978   15     1962    0.01623
1978   16     1962    0.02764
1978   16     1961    0.03428
1978   17     1961    0.04763
1978   17     1960    0.05466
1978   18     1960    0.06931
1978   18     1959    0.07562
1978   19     1959    0.08471
1978   19     1958    0.08868
1978   20     1958    0.09511
1978   20     1957    0.09835
1978   21     1957    0.10575
1978   21     1956    0.10846
1978   22     1956    0.11202
1978   22     1955    0.11363
1978   23     1955    0.11656
1978   23     1954    0.11731
1978   24     1954    0.11720
1978   24     1953    0.11741
1978   25     1953    0.11815
1978   25     1952    0.11822
1978   26     1952    0.11824
1978   26     1951    0.11691
1978   27     1951    0.11132
1978   27     1950    0.10941
1978   28     1950    0.10755
1978   28     1949    0.10386
1978   29     1949    0.09207
1978   29     1948    0.08761
1978   30     1948    0.08020
1978   30     1947    0.07643
1978   31     1947    0.06908
1978   31     1946    0.06532
1978   32     1946    0.05783
1978   32     1945    0.05399
1978   33     1945    0.04637
1978   33     1944    0.04289
1978   34     1944    0.03638
1978   34     1943    0.03371
1978   35     1943    0.02913
1978   35     1942    0.02713
1978   36     1942    0.02366
1978   36     1941    0.02182
1978   37     1941    0.01800
1978   37     1940    0.01669
1978   38     1940    0.01489
1978   38     1939    0.01353
1978   39     1939    0.01048
1978   39     1938    0.00938
1978   40     1938    0.00761
1978   40     1937    0.00682
1978   41     1937    0.00537
1978   41     1936    0.00481
1978   42     1936    0.00388
1978   42     1935    0.00336
1978   43     1935    0.00237
1978   43     1934    0.00194
1978   44     1934    0.00123
1978   44     1933    0.00101
1978   45     1933    0.00069
1978   45     1932    0.00055
1978   46     1932    0.00034
1978   46     1931    0.00026
1978   47     1931    0.00013
1978   47     1930    0.00010
1978   48     1930    0.00005
1978   48     1929    0.00004
1978   49     1929    0.00003
1978   49     1928    0.00001
1978   50     1928    0.00000
1978   50     1927    0.00000
1978   51     1927    0.00000
1978   51     1926    0.00000
1978   52     1926    0.00000
1978   52     1925    0.00000
1978   53     1925    0.00000
1978   53     1924    0.00000
1978   54     1924    0.00000
1978   54     1923    0.00000
1978   55+       .    0.00000
1979   12-       .    0.00015
1979   13     1966    0.00068
1979   13     1965    0.00127
1979   14     1965    0.00347
1979   14     1964    0.00539
1979   15     1964    0.01174
1979   15     1963    0.01623
1979   16     1963    0.02754
1979   16     1962    0.03417
1979   17     1962    0.04780
1979   17     1961    0.05493
1979   18     1961    0.06913
1979   18     1960    0.07574
1979   19     1960    0.08749
1979   19     1959    0.09210
1979   20     1959    0.09775
1979   20     1958    0.10075
1979   21     1958    0.10763
1979   21     1957    0.11031
1979   22     1957    0.11448
1979   22     1956    0.11636
1979   23     1956    0.11995
1979   23     1955    0.12083
1979   24     1955    0.12059
1979   24     1954    0.12062
1979   25     1954    0.12066
1979   25     1953    0.12052
1979   26     1953    0.12025
1979   26     1952    0.11904
1979   27     1952    0.11427
1979   27     1951    0.11261
1979   28     1951    0.11117
1979   28     1950    0.10744
1979   29     1950    0.09509
1979   29     1949    0.09059
1979   30     1949    0.08348
1979   30     1948    0.07963
1979   31     1948    0.07190
1979   31     1947    0.06790
1979   32     1947    0.05967
1979   32     1946    0.05603
1979   33     1946    0.04957
1979   33     1945    0.04599
1979   34     1945    0.03856
1979   34     1944    0.03563
1979   35     1944    0.03082
1979   35     1943    0.02848
1979   36     1943    0.02403
1979   36     1942    0.02214
1979   37     1942    0.01874
1979   37     1941    0.01731
1979   38     1941    0.01488
1979   38     1940    0.01358
1979   39     1940    0.01106
1979   39     1939    0.00987
1979   40     1939    0.00765
1979   40     1938    0.00679
1979   41     1938    0.00540
1979   41     1937    0.00478
1979   42     1937    0.00370
1979   42     1936    0.00321
1979   43     1936    0.00235
1979   43     1935    0.00198
1979   44     1935    0.00138
1979   44     1934    0.00111
1979   45     1934    0.00068
1979   45     1933    0.00052
1979   46     1933    0.00029
1979   46     1932    0.00022
1979   47     1932    0.00014
1979   47     1931    0.00011
1979   48     1931    0.00007
1979   48     1930    0.00005
1979   49     1930    0.00003
1979   49     1929    0.00001
1979   50     1929    0.00000
1979   50     1928    0.00000
1979   51     1928    0.00000
1979   51     1927    0.00000
1979   52     1927    0.00000
1979   52     1926    0.00000
1979   53     1926    0.00000
1979   53     1925    0.00000
1979   54     1925    0.00000
1979   54     1924    0.00000
1979   55+       .    0.00000
1980   12-       .    0.00016
1980   13     1967    0.00065
1980   13     1966    0.00116
1980   14     1966    0.00343
1980   14     1965    0.00548
1980   15     1965    0.01204
1980   15     1964    0.01667
1980   16     1964    0.02784
1980   16     1963    0.03434
1980   17     1963    0.04803
1980   17     1962    0.05524
1980   18     1962    0.07009
1980   18     1961    0.07684
1980   19     1961    0.08789
1980   19     1960    0.09281
1980   20     1960    0.10128
1980   20     1959    0.10482
1980   21     1959    0.11069
1980   21     1958    0.11298
1980   22     1958    0.11625
1980   22     1957    0.11781
1980   23     1957    0.12114
1980   23     1956    0.12185
1980   24     1956    0.12126
1980   24     1955    0.12130
1980   25     1955    0.12187
1980   25     1954    0.12164
1980   26     1954    0.12054
1980   26     1953    0.11913
1980   27     1953    0.11408
1980   27     1952    0.11272
1980   28     1952    0.11289
1980   28     1951    0.10939
1980   29     1951    0.09654
1980   29     1950    0.09205
1980   30     1950    0.08520
1980   30     1949    0.08141
1980   31     1949    0.07375
1980   31     1948    0.06976
1980   32     1948    0.06168
1980   32     1947    0.05779
1980   33     1947    0.05021
1980   33     1946    0.04681
1980   34     1946    0.04061
1980   34     1945    0.03763
1980   35     1945    0.03196
1980   35     1944    0.02950
1980   36     1944    0.02525
1980   36     1943    0.02307
1980   37     1943    0.01867
1980   37     1942    0.01713
1980   38     1942    0.01489
1980   38     1941    0.01353
1980   39     1941    0.01074
1980   39     1940    0.00961
1980   40     1940    0.00770
1980   40     1939    0.00683
1980   41     1939    0.00525
1980   41     1938    0.00466
1980   42     1938    0.00373
1980   42     1937    0.00320
1980   43     1937    0.00221
1980   43     1936    0.00184
1980   44     1936    0.00128
1980   44     1935    0.00104
1980   45     1935    0.00066
1980   45     1934    0.00052
1980   46     1934    0.00030
1980   46     1933    0.00023
1980   47     1933    0.00014
1980   47     1932    0.00011
1980   48     1932    0.00007
1980   48     1931    0.00005
1980   49     1931    0.00003
1980   49     1930    0.00001
1980   50     1930    0.00000
1980   50     1929    0.00000
1980   51     1929    0.00000
1980   51     1928    0.00000
1980   52     1928    0.00000
1980   52     1927    0.00000
1980   53     1927    0.00000
1980   53     1926    0.00000
1980   54     1926    0.00000
1980   54     1925    0.00000
1980   55+       .    0.00000
1981   12-       .    0.00014
1981   13     1968    0.00062
1981   13     1967    0.00115
1981   14     1967    0.00336
1981   14     1966    0.00535
1981   15     1966    0.01165
1981   15     1965    0.01611
1981   16     1965    0.02716
1981   16     1964    0.03358
1981   17     1964    0.04676
1981   17     1963    0.05370
1981   18     1963    0.06806
1981   18     1962    0.07463
1981   19     1962    0.08562
1981   19     1961    0.09038
1981   20     1961    0.09788
1981   20     1960    0.10148
1981   21     1960    0.10912
1981   21     1959    0.11162
1981   22     1959    0.11380
1981   22     1958    0.11504
1981   23     1958    0.11779
1981   23     1957    0.11862
1981   24     1957    0.11933
1981   24     1956    0.11957
1981   25     1956    0.11973
1981   25     1955    0.11961
1981   26     1955    0.11921
1981   26     1954    0.11802
1981   27     1954    0.11321
1981   27     1953    0.11200
1981   28     1953    0.11242
1981   28     1952    0.10925
1981   29     1952    0.09732
1981   29     1951    0.09305
1981   30     1951    0.08628
1981   30     1950    0.08266
1981   31     1950    0.07552
1981   31     1949    0.07151
1981   32     1949    0.06294
1981   32     1948    0.05907
1981   33     1948    0.05204
1981   33     1947    0.04840
1981   34     1947    0.04098
1981   34     1946    0.03812
1981   35     1946    0.03353
1981   35     1945    0.03093
1981   36     1945    0.02567
1981   36     1944    0.02334
1981   37     1944    0.01908
1981   37     1943    0.01740
1981   38     1943    0.01470
1981   38     1942    0.01327
1981   39     1942    0.01046
1981   39     1941    0.00937
1981   40     1941    0.00754
1981   40     1940    0.00676
1981   41     1940    0.00541
1981   41     1939    0.00473
1981   42     1939    0.00348
1981   42     1938    0.00298
1981   43     1938    0.00219
1981   43     1937    0.00181
1981   44     1937    0.00116
1981   44     1936    0.00095
1981   45     1936    0.00065
1981   45     1935    0.00051
1981   46     1935    0.00028
1981   46     1934    0.00022
1981   47     1934    0.00014
1981   47     1933    0.00011
1981   48     1933    0.00006
1981   48     1932    0.00005
1981   49     1932    0.00005
1981   49     1931    0.00002
1981   50     1931    0.00000
1981   50     1930    0.00000
1981   51     1930    0.00000
1981   51     1929    0.00000
1981   52     1929    0.00000
1981   52     1928    0.00000
1981   53     1928    0.00000
1981   53     1927    0.00000
1981   54     1927    0.00000
1981   54     1926    0.00000
1981   55+       .    0.00000
1982   12-       .    0.00015
1982   13     1969    0.00062
1982   13     1968    0.00115
1982   14     1968    0.00347
1982   14     1967    0.00554
1982   15     1967    0.01165
1982   15     1966    0.01599
1982   16     1966    0.02740
1982   16     1965    0.03398
1982   17     1965    0.04693
1982   17     1964    0.05382
1982   18     1964    0.06854
1982   18     1963    0.07496
1982   19     1963    0.08443
1982   19     1962    0.08884
1982   20     1962    0.09703
1982   20     1961    0.10063
1982   21     1961    0.10727
1982   21     1960    0.11001
1982   22     1960    0.11460
1982   22     1959    0.11609
1982   23     1959    0.11740
1982   23     1958    0.11783
1982   24     1958    0.11801
1982   24     1957    0.11819
1982   25     1957    0.11879
1982   25     1956    0.11877
1982   26     1956    0.11838
1982   26     1955    0.11733
1982   27     1955    0.11308
1982   27     1954    0.11197
1982   28     1954    0.11236
1982   28     1953    0.10922
1982   29     1953    0.09730
1982   29     1952    0.09329
1982   30     1952    0.08750
1982   30     1951    0.08411
1982   31     1951    0.07697
1982   31     1950    0.07322
1982   32     1950    0.06551
1982   32     1949    0.06164
1982   33     1949    0.05395
1982   33     1948    0.05029
1982   34     1948    0.04327
1982   34     1947    0.04017
1982   35     1947    0.03450
1982   35     1946    0.03197
1982   36     1946    0.02751
1982   36     1945    0.02505
1982   37     1945    0.01999
1982   37     1944    0.01822
1982   38     1944    0.01569
1982   38     1943    0.01404
1982   39     1943    0.01055
1982   39     1942    0.00940
1982   40     1942    0.00770
1982   40     1941    0.00687
1982   41     1941    0.00534
1982   41     1940    0.00474
1982   42     1940    0.00376
1982   42     1939    0.00318
1982   43     1939    0.00209
1982   43     1938    0.00172
1982   44     1938    0.00116
1982   44     1937    0.00096
1982   45     1937    0.00066
1982   45     1936    0.00052
1982   46     1936    0.00030
1982   46     1935    0.00023
1982   47     1935    0.00015
1982   47     1934    0.00012
1982   48     1934    0.00007
1982   48     1933    0.00005
1982   49     1933    0.00003
1982   49     1932    0.00001
1982   50     1932    0.00000
1982   50     1931    0.00000
1982   51     1931    0.00000
1982   51     1930    0.00000
1982   52     1930    0.00000
1982   52     1929    0.00000
1982   53     1929    0.00000
1982   53     1928    0.00000
1982   54     1928    0.00000
1982   54     1927    0.00000
1982   55+       .    0.00000
1983   12-       .    0.00015
1983   13     1970    0.00065
1983   13     1969    0.00120
1983   14     1969    0.00339
1983   14     1968    0.00534
1983   15     1968    0.01168
1983   15     1967    0.01616
1983   16     1967    0.02714
1983   16     1966    0.03350
1983   17     1966    0.04634
1983   17     1965    0.05309
1983   18     1965    0.06708
1983   18     1964    0.07319
1983   19     1964    0.08244
1983   19     1963    0.08653
1983   20     1963    0.09344
1983   20     1962    0.09668
1983   21     1962    0.10335
1983   21     1961    0.10588
1983   22     1961    0.10938
1983   22     1960    0.11108
1983   23     1960    0.11479
1983   23     1959    0.11544
1983   24     1959    0.11406
1983   24     1958    0.11404
1983   25     1958    0.11506
1983   25     1957    0.11522
1983   26     1957    0.11529
1983   26     1956    0.11449
1983   27     1956    0.11076
1983   27     1955    0.10983
1983   28     1955    0.11044
1983   28     1954    0.10738
1983   29     1954    0.09530
1983   29     1953    0.09176
1983   30     1953    0.08791
1983   30     1952    0.08490
1983   31     1952    0.07778
1983   31     1951    0.07401
1983   32     1951    0.06602
1983   32     1950    0.06228
1983   33     1950    0.05526
1983   33     1949    0.05157
1983   34     1949    0.04402
1983   34     1948    0.04087
1983   35     1948    0.03546
1983   35     1947    0.03276
1983   36     1947    0.02755
1983   36     1946    0.02522
1983   37     1946    0.02093
1983   37     1945    0.01909
1983   38     1945    0.01596
1983   38     1944    0.01423
1983   39     1944    0.01082
1983   39     1943    0.00957
1983   40     1943    0.00758
1983   40     1942    0.00673
1983   41     1942    0.00525
1983   41     1941    0.00464
1983   42     1941    0.00363
1983   42     1940    0.00309
1983   43     1940    0.00212
1983   43     1939    0.00174
1983   44     1939    0.00112
1983   44     1938    0.00090
1983   45     1938    0.00056
1983   45     1937    0.00046
1983   46     1937    0.00034
1983   46     1936    0.00025
1983   47     1936    0.00010
1983   47     1935    0.00008
1983   48     1935    0.00007
1983   48     1934    0.00005
1983   49     1934    0.00003
1983   49     1933    0.00001
1983   50     1933    0.00000
1983   50     1932    0.00000
1983   51     1932    0.00000
1983   51     1931    0.00000
1983   52     1931    0.00000
1983   52     1930    0.00000
1983   53     1930    0.00000
1983   53     1929    0.00000
1983   54     1929    0.00000
1983   54     1928    0.00000
1983   55+       .    0.00000
1984   12-       .    0.00019
1984   13     1971    0.00070
1984   13     1970    0.00121
1984   14     1970    0.00339
1984   14     1969    0.00530
1984   15     1969    0.01125
1984   15     1968    0.01552
1984   16     1968    0.02674
1984   16     1967    0.03325
1984   17     1967    0.04576
1984   17     1966    0.05246
1984   18     1966    0.06675
1984   18     1965    0.07293
1984   19     1965    0.08190
1984   19     1964    0.08595
1984   20     1964    0.09312
1984   20     1963    0.09620
1984   21     1963    0.10168
1984   21     1962    0.10408
1984   22     1962    0.10855
1984   22     1961    0.11021
1984   23     1961    0.11251
1984   23     1960    0.11336
1984   24     1960    0.11445
1984   24     1959    0.11469
1984   25     1959    0.11443
1984   25     1958    0.11437
1984   26     1958    0.11449
1984   26     1957    0.11379
1984   27     1957    0.11049
1984   27     1956    0.10984
1984   28     1956    0.11120
1984   28     1955    0.10846
1984   29     1955    0.09695
1984   29     1954    0.09343
1984   30     1954    0.08906
1984   30     1953    0.08612
1984   31     1953    0.07957
1984   31     1952    0.07602
1984   32     1952    0.06844
1984   32     1951    0.06477
1984   33     1951    0.05766
1984   33     1950    0.05391
1984   34     1950    0.04626
1984   34     1949    0.04290
1984   35     1949    0.03674
1984   35     1948    0.03404
1984   36     1948    0.02935
1984   36     1947    0.02674
1984   37     1947    0.02125
1984   37     1946    0.01947
1984   38     1946    0.01711
1984   38     1945    0.01530
1984   39     1945    0.01136
1984   39     1944    0.00998
1984   40     1944    0.00787
1984   40     1943    0.00688
1984   41     1943    0.00512
1984   41     1942    0.00449
1984   42     1942    0.00352
1984   42     1941    0.00304
1984   43     1941    0.00219
1984   43     1940    0.00183
1984   44     1940    0.00124
1984   44     1939    0.00097
1984   45     1939    0.00054
1984   45     1938    0.00043
1984   46     1938    0.00028
1984   46     1937    0.00022
1984   47     1937    0.00012
1984   47     1936    0.00009
1984   48     1936    0.00007
1984   48     1935    0.00005
1984   49     1935    0.00004
1984   49     1934    0.00001
1984   50     1934    0.00000
1984   50     1933    0.00000
1984   51     1933    0.00000
1984   51     1932    0.00000
1984   52     1932    0.00000
1984   52     1931    0.00000
1984   53     1931    0.00000
1984   53     1930    0.00000
1984   54     1930    0.00000
1984   54     1929    0.00000
1984   55+       .    0.00000
1985   12-       .    0.00016
1985   13     1972    0.00070
1985   13     1971    0.00126
1985   14     1971    0.00352
1985   14     1970    0.00547
1985   15     1970    0.01153
1985   15     1969    0.01577
1985   16     1969    0.02646
1985   16     1968    0.03281
1985   17     1968    0.04643
1985   17     1967    0.05363
1985   18     1967    0.06816
1985   18     1966    0.07460
1985   19     1966    0.08434
1985   19     1965    0.08853
1985   20     1965    0.09518
1985   20     1964    0.09819
1985   21     1964    0.10407
1985   21     1963    0.10633
1985   22     1963    0.10966
1985   22     1962    0.11120
1985   23     1962    0.11431
1985   23     1961    0.11501
1985   24     1961    0.11436
1985   24     1960    0.11485
1985   25     1960    0.11761
1985   25     1959    0.11780
1985   26     1959    0.11608
1985   26     1958    0.11522
1985   27     1958    0.11275
1985   27     1957    0.11227
1985   28     1957    0.11378
1985   28     1956    0.11098
1985   29     1956    0.09899
1985   29     1955    0.09542
1985   30     1955    0.09132
1985   30     1954    0.08829
1985   31     1954    0.08113
1985   31     1953    0.07769
1985   32     1953    0.07090
1985   32     1952    0.06735
1985   33     1952    0.06020
1985   33     1951    0.05638
1985   34     1951    0.04839
1985   34     1950    0.04512
1985   35     1950    0.03955
1985   35     1949    0.03663
1985   36     1949    0.03092
1985   36     1948    0.02815
1985   37     1948    0.02276
1985   37     1947    0.02077
1985   38     1947    0.01777
1985   38     1946    0.01590
1985   39     1946    0.01204
1985   39     1945    0.01060
1985   40     1945    0.00827
1985   40     1944    0.00724
1985   41     1944    0.00545
1985   41     1943    0.00475
1985   42     1943    0.00363
1985   42     1942    0.00310
1985   43     1942    0.00217
1985   43     1941    0.00180
1985   44     1941    0.00121
1985   44     1940    0.00097
1985   45     1940    0.00060
1985   45     1939    0.00047
1985   46     1939    0.00027
1985   46     1938    0.00021
1985   47     1938    0.00011
1985   47     1937    0.00009
1985   48     1937    0.00006
1985   48     1936    0.00005
1985   49     1936    0.00004
1985   49     1935    0.00001
1985   50     1935    0.00000
1985   50     1934    0.00000
1985   51     1934    0.00000
1985   51     1933    0.00000
1985   52     1933    0.00000
1985   52     1932    0.00000
1985   53     1932    0.00000
1985   53     1931    0.00000
1985   54     1931    0.00000
1985   54     1930    0.00000
1985   55+       .    0.00000
1986   12-       .    0.00018
1986   13     1973    0.00076
1986   13     1972    0.00136
1986   14     1972    0.00373
1986   14     1971    0.00576
1986   15     1971    0.01190
1986   15     1970    0.01612
1986   16     1970    0.02656
1986   16     1969    0.03259
1986   17     1969    0.04504
1986   17     1968    0.05201
1986   18     1968    0.06832
1986   18     1967    0.07528
1986   19     1967    0.08421
1986   19     1966    0.08825
1986   20     1966    0.09508
1986   20     1965    0.09795
1986   21     1965    0.10290
1986   21     1964    0.10503
1986   22     1964    0.10897
1986   22     1963    0.11044
1986   23     1963    0.11267
1986   23     1962    0.11323
1986   24     1962    0.11296
1986   24     1961    0.11329
1986   25     1961    0.11483
1986   25     1960    0.11526
1986   26     1960    0.11587
1986   26     1959    0.11524
1986   27     1959    0.11157
1986   27     1958    0.11102
1986   28     1958    0.11316
1986   28     1957    0.11053
1986   29     1957    0.09868
1986   29     1956    0.09524
1986   30     1956    0.09139
1986   30     1955    0.08865
1986   31     1955    0.08242
1986   31     1954    0.07904
1986   32     1954    0.07175
1986   32     1953    0.06817
1986   33     1953    0.06116
1986   33     1952    0.05745
1986   34     1952    0.04974
1986   34     1951    0.04653
1986   35     1951    0.04099
1986   35     1950    0.03808
1986   36     1950    0.03238
1986   36     1949    0.02955
1986   37     1949    0.02394
1986   37     1948    0.02188
1986   38     1948    0.01884
1986   38     1947    0.01674
1986   39     1947    0.01221
1986   39     1946    0.01083
1986   40     1946    0.00896
1986   40     1945    0.00783
1986   41     1945    0.00563
1986   41     1944    0.00486
1986   42     1944    0.00369
1986   42     1943    0.00312
1986   43     1943    0.00211
1986   43     1942    0.00174
1986   44     1942    0.00115
1986   44     1941    0.00094
1986   45     1941    0.00064
1986   45     1940    0.00050
1986   46     1940    0.00027
1986   46     1939    0.00021
1986   47     1939    0.00013
1986   47     1938    0.00010
1986   48     1938    0.00005
1986   48     1937    0.00004
1986   49     1937    0.00003
1986   49     1936    0.00001
1986   50     1936    0.00000
1986   50     1935    0.00000
1986   51     1935    0.00000
1986   51     1934    0.00000
1986   52     1934    0.00000
1986   52     1933    0.00000
1986   53     1933    0.00000
1986   53     1932    0.00000
1986   54     1932    0.00000
1986   54     1931    0.00000
1986   55+       .    0.00000
1987   12-       .    0.00017
1987   13     1974    0.00082
1987   13     1973    0.00149
1987   14     1973    0.00398
1987   14     1972    0.00607
1987   15     1972    0.01247
1987   15     1971    0.01682
1987   16     1971    0.02742
1987   16     1970    0.03344
1987   17     1970    0.04566
1987   17     1969    0.05226
1987   18     1969    0.06680
1987   18     1968    0.07337
1987   19     1968    0.08391
1987   19     1967    0.08832
1987   20     1967    0.09461
1987   20     1966    0.09756
1987   21     1966    0.10334
1987   21     1965    0.10567
1987   22     1965    0.10951
1987   22     1964    0.11108
1987   23     1964    0.11389
1987   23     1963    0.11433
1987   24     1963    0.11287
1987   24     1962    0.11311
1987   25     1962    0.11540
1987   25     1961    0.11596
1987   26     1961    0.11634
1987   26     1960    0.11610
1987   27     1960    0.11425
1987   27     1959    0.11397
1987   28     1959    0.11568
1987   28     1958    0.11286
1987   29     1958    0.10047
1987   29     1957    0.09699
1987   30     1957    0.09342
1987   30     1956    0.09074
1987   31     1956    0.08448
1987   31     1955    0.08116
1987   32     1955    0.07411
1987   32     1954    0.07054
1987   33     1954    0.06342
1987   33     1953    0.05967
1987   34     1953    0.05182
1987   34     1952    0.04859
1987   35     1952    0.04300
1987   35     1951    0.04012
1987   36     1951    0.03453
1987   36     1950    0.03162
1987   37     1950    0.02574
1987   37     1949    0.02350
1987   38     1949    0.02007
1987   38     1948    0.01780
1987   39     1948    0.01305
1987   39     1947    0.01145
1987   40     1947    0.00901
1987   40     1946    0.00797
1987   41     1946    0.00622
1987   41     1945    0.00533
1987   42     1945    0.00372
1987   42     1944    0.00313
1987   43     1944    0.00223
1987   43     1943    0.00184
1987   44     1943    0.00120
1987   44     1942    0.00098
1987   45     1942    0.00064
1987   45     1941    0.00050
1987   46     1941    0.00030
1987   46     1940    0.00023
1987   47     1940    0.00014
1987   47     1939    0.00011
1987   48     1939    0.00005
1987   48     1938    0.00004
1987   49     1938    0.00004
1987   49     1937    0.00002
1987   50     1937    0.00000
1987   50     1936    0.00000
1987   51     1936    0.00000
1987   51     1935    0.00000
1987   52     1935    0.00000
1987   52     1934    0.00000
1987   53     1934    0.00000
1987   53     1933    0.00000
1987   54     1933    0.00000
1987   54     1932    0.00000
1987   55+       .    0.00000
1988   12-       .    0.00017
1988   13     1975    0.00078
1988   13     1974    0.00148
1988   14     1974    0.00420
1988   14     1973    0.00654
1988   15     1973    0.01326
1988   15     1972    0.01780
1988   16     1972    0.02873
1988   16     1971    0.03492
1988   17     1971    0.04764
1988   17     1970    0.05438
1988   18     1970    0.06887
1988   18     1969    0.07527
1988   19     1969    0.08508
1988   19     1968    0.08950
1988   20     1968    0.09724
1988   20     1967    0.10034
1988   21     1967    0.10493
1988   21     1966    0.10716
1988   22     1966    0.11186
1988   22     1965    0.11351
1988   23     1965    0.11572
1988   23     1964    0.11625
1988   24     1964    0.11575
1988   24     1963    0.11614
1988   25     1963    0.11820
1988   25     1962    0.11867
1988   26     1962    0.11882
1988   26     1961    0.11847
1988   27     1961    0.11623
1988   27     1960    0.11620
1988   28     1960    0.11944
1988   28     1959    0.11671
1988   29     1959    0.10331
1988   29     1958    0.09968
1988   30     1958    0.09629
1988   30     1957    0.09356
1988   31     1957    0.08702
1988   31     1956    0.08374
1988   32     1956    0.07700
1988   32     1955    0.07346
1988   33     1955    0.06623
1988   33     1954    0.06241
1988   34     1954    0.05443
1988   34     1953    0.05104
1988   35     1953    0.04500
1988   35     1952    0.04204
1988   36     1952    0.03644
1988   36     1951    0.03353
1988   37     1951    0.02760
1988   37     1950    0.02532
1988   38     1950    0.02183
1988   38     1949    0.01938
1988   39     1949    0.01415
1988   39     1948    0.01243
1988   40     1948    0.00991
1988   40     1947    0.00866
1988   41     1947    0.00635
1988   41     1946    0.00552
1988   42     1946    0.00425
1988   42     1945    0.00357
1988   43     1945    0.00237
1988   43     1944    0.00191
1988   44     1944    0.00123
1988   44     1943    0.00097
1988   45     1943    0.00056
1988   45     1942    0.00045
1988   46     1942    0.00033
1988   46     1941    0.00025
1988   47     1941    0.00012
1988   47     1940    0.00010
1988   48     1940    0.00008
1988   48     1939    0.00007
1988   49     1939    0.00005
1988   49     1938    0.00002
1988   50     1938    0.00000
1988   50     1937    0.00000
1988   51     1937    0.00000
1988   51     1936    0.00000
1988   52     1936    0.00000
1988   52     1935    0.00000
1988   53     1935    0.00000
1988   53     1934    0.00000
1988   54     1934    0.00000
1988   54     1933    0.00000
1988   55+       .    0.00000
1989   12-       .    0.00029
1989   13     1976    0.00089
1989   13     1975    0.00158
1989   14     1975    0.00440
1989   14     1974    0.00688
1989   15     1974    0.01420
1989   15     1973    0.01925
1989   16     1973    0.03128
1989   16     1972    0.03810
1989   17     1972    0.05150
1989   17     1971    0.05858
1989   18     1971    0.07373
1989   18     1970    0.08026
1989   19     1970    0.09006
1989   19     1969    0.09415
1989   20     1969    0.10017
1989   20     1968    0.10313
1989   21     1968    0.10953
1989   21     1967    0.11200
